AuthorID,Author,Date,Content,Attachments,Reactions
"190441916108636160","falafel72#3707","2019-09-06 02:44:33Z","woah","",""
"190441916108636160","falafel72#3707","2019-09-06 02:44:43Z","i think jaden, stanley and i all applied","",""
"190441916108636160","falafel72#3707","2019-09-06 02:44:49Z","haven't heard back from them yet","",""
"165100050110742530","cherryfeather#3004","2019-09-06 02:45:04Z","FANTASTIC","",""
"165100050110742530","cherryfeather#3004","2019-09-06 02:45:06Z","WE HAVE A TEAMMMMMMMMMM","","acm (1)"
"65559042231119872","Snu#0167","2019-09-06 02:45:27Z","i wanna take a pic with tyler1 so bad","",""
"90669319024836608","for loop#9853","2019-09-06 02:56:03Z","I cant even log in","",""
"190441916108636160","falafel72#3707","2019-09-06 02:57:38Z","@truly THERE'S STILL TIME APPLY NOW","",""
"261357590829596674","truly#5810","2019-09-06 03:16:19Z","o shit","",""
"90669319024836608","for loop#9853","2019-09-06 03:16:21Z","Hopefully i get in","",""
"261357590829596674","truly#5810","2019-09-06 03:16:25Z","wheres the app","",""
"90669319024836608","for loop#9853","2019-09-06 03:16:25Z","xx","",""
"90669319024836608","for loop#9853","2019-09-06 03:16:39Z","Google twitch hackathon","",""
"261357590829596674","truly#5810","2019-09-06 03:16:42Z","o shoot its in sd","",""
"261357590829596674","truly#5810","2019-09-06 03:16:48Z","y'all","",""
"261357590829596674","truly#5810","2019-09-06 03:16:51Z","kickoff is 29th","",""
"261357590829596674","truly#5810","2019-09-06 03:16:56Z","and we have stuff going on the 28th","",""
"261357590829596674","truly#5810","2019-09-06 03:18:12Z","o i guess we can still try","",""
"261357590829596674","truly#5810","2019-09-06 03:21:11Z","@falafel72 applied","","acm (1)"
"65559042231119872","Snu#0167","2019-09-06 03:21:24Z","o shooot","",""
"65559042231119872","Snu#0167","2019-09-06 03:21:37Z","ill ditch the hackathon for kickoff","",""
"261357590829596674","truly#5810","2019-09-06 03:21:42Z","https://www.twitchcon.com/hackathon/","",""
"65559042231119872","Snu#0167","2019-09-06 03:21:46Z","ill just hack at home","",""
"65559042231119872","Snu#0167","2019-09-06 03:21:51Z","then maybe go the next day","",""
"261357590829596674","truly#5810","2019-09-06 03:22:04Z","i looked at the schedule","",""
"261357590829596674","truly#5810","2019-09-06 03:22:08Z","we gotta just show up at the beginning","",""
"261357590829596674","truly#5810","2019-09-06 03:22:12Z","get back to ucsd for practice","",""
"261357590829596674","truly#5810","2019-09-06 03:22:15Z","then we cna go back","",""
"261357590829596674","truly#5810","2019-09-06 03:22:20Z","and the hackathon ends before kickoff","",""
"261357590829596674","truly#5810","2019-09-06 03:22:27Z","i'd just make sure to sleep","",""
"65559042231119872","Snu#0167","2019-09-06 03:22:30Z","o dope","",""
"261357590829596674","truly#5810","2019-09-06 03:23:01Z","also @Snu i realized that i can't hack w/ u this weekend on a demo project 😦","",""
"261357590829596674","truly#5810","2019-09-06 03:23:28Z","my dad's got me busy this weekend","",""
"65559042231119872","Snu#0167","2019-09-06 03:26:07Z","o all good we can maybe even hack another demo week 0","",""
"84197211113533440","Trainermax#4196","2019-09-06 04:41:08Z","🤔","",""
"84197211113533440","Trainermax#4196","2019-09-06 04:41:13Z","you guys are hosting self hackathons?","",""
"90669319024836608","for loop#9853","2019-09-06 04:44:39Z","Not that I know of","",""
"84197211113533440","Trainermax#4196","2019-09-06 04:45:32Z","demo project hmm","",""
"261357590829596674","truly#5810","2019-09-06 04:47:06Z","We're just working on something to demo during library walk tabling","",""
"261357590829596674","truly#5810","2019-09-09 21:41:43Z","yo i got into twitchcon who's going with me","",""
"84197211113533440","Trainermax#4196","2019-09-09 21:52:08Z","who is on your team??","",""
"261357590829596674","truly#5810","2019-09-09 22:14:01Z","no one rn","",""
"84197211113533440","Trainermax#4196","2019-09-09 23:15:43Z","@truly  ill let you know at the con if space opens up on my team!!","",""
"261357590829596674","truly#5810","2019-09-09 23:23:00Z","👍 rn its @falafel72 and i","",""
"65559042231119872","Snu#0167","2019-09-09 23:37:23Z","if i somehow dont end up going to sd hacks","",""
"65559042231119872","Snu#0167","2019-09-09 23:37:26Z","please join my cal hacks team","",""
"65559042231119872","Snu#0167","2019-09-09 23:37:28Z","","https://cdn.discordapp.com/attachments/573052309869821953/620764739861086219/unknown.png",""
"90669319024836608","for loop#9853","2019-09-09 23:37:56Z","Oof","",""
"90669319024836608","for loop#9853","2019-09-13 23:42:15Z","If anyone is interested in forming a competitive programming team to partake in online comps and train together pm me!","","hackerman (2)"
"222517346588164097","BarackGrande#3968","2019-09-14 01:30:40Z","ayyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy","",""
"65559042231119872","Snu#0167","2019-09-14 01:34:09Z","ay","",""
"84197211113533440","Trainermax#4196","2019-09-14 02:53:59Z","ayyy lmao","",""
"65559042231119872","Snu#0167","2019-09-15 05:02:47Z","","https://cdn.discordapp.com/attachments/573052309869821953/622658546042929173/Screenshot_20190914-220225.jpg",""
"65559042231119872","Snu#0167","2019-09-15 05:03:01Z","yo does anyone wanna split an Uber with me and learn about aws","",""
"90669319024836608","for loop#9853","2019-09-15 07:29:51Z","me","",""
"65559042231119872","Snu#0167","2019-09-15 07:30:09Z","catch is","",""
"65559042231119872","Snu#0167","2019-09-15 07:30:13Z","u gotta wake up at 7","",""
"65559042231119872","Snu#0167","2019-09-15 07:30:14Z","xd","",""
"90669319024836608","for loop#9853","2019-09-15 07:30:29Z","ok thats not that late at night","",""
"65559042231119872","Snu#0167","2019-09-15 07:30:42Z","am :GWvictoriaMeguFace:","",""
"90669319024836608","for loop#9853","2019-09-15 07:30:51Z","wat day is this","",""
"65559042231119872","Snu#0167","2019-09-15 07:30:56Z","day before classes start","",""
"90669319024836608","for loop#9853","2019-09-15 07:31:03Z","aight bet","",""
"65559042231119872","Snu#0167","2019-09-15 07:31:08Z","yo down tho","",""
"90669319024836608","for loop#9853","2019-09-15 07:31:23Z","ok il come","",""
"65559042231119872","Snu#0167","2019-09-15 07:33:40Z","sign up https://pages.databricks.com/201909-US-EV-UA-Workshop-DevDay-SanDiego_01.RegistrationPage.html","",""
"65559042231119872","Snu#0167","2019-09-15 07:34:23Z","ok u gotta wake up at 8 am","",""
"105786483973046272","justnguyen1#1609","2019-09-15 13:56:47Z","wait isn’t that the same day as Linaro Connect","",""
"90669319024836608","for loop#9853","2019-09-15 19:40:52Z","Isnt that on friday","",""
"222517346588164097","BarackGrande#3968","2019-09-15 20:39:11Z","down to take ketamine, anyone is?","",""
"105786483973046272","justnguyen1#1609","2019-09-15 22:43:34Z","@for loop it’s on wednesday","",""
"261357590829596674","truly#5810","2019-09-16 07:09:03Z","@Snu bet","",""
"261357590829596674","truly#5810","2019-09-16 07:09:08Z","I'm down","",""
"65559042231119872","Snu#0167","2019-09-16 07:21:46Z","oo","",""
"65559042231119872","Snu#0167","2019-09-16 07:21:49Z","yee sign up","",""
"261357590829596674","truly#5810","2019-09-16 07:22:00Z","How","",""
"261357590829596674","truly#5810","2019-09-16 07:22:03Z","Is there a link","",""
"65559042231119872","Snu#0167","2019-09-16 07:22:05Z","https://pages.databricks.com/201909-US-EV-UA-Workshop-DevDay-SanDiego_01.RegistrationPage.html","",""
"261357590829596674","truly#5810","2019-09-16 07:24:19Z","I am exec / management","",""
"261357590829596674","truly#5810","2019-09-16 07:24:46Z","I'm excited everyone is gonna be who are these 5 year olds","",""
"65559042231119872","Snu#0167","2019-09-16 07:25:26Z","u just gotta pretend u belong","",""
"261357590829596674","truly#5810","2019-09-16 07:25:36Z","Hi mu name is john","",""
"65559042231119872","Snu#0167","2019-09-16 07:25:55Z","""yeah so i actually graduated from ucsd""","",""
"261357590829596674","truly#5810","2019-09-16 07:26:31Z","""Yeah been in industry 5-7 years now wbu""","",""
"90669319024836608","for loop#9853","2019-09-25 20:19:21Z","Hi everyone from linaro and connect and acm in general pm me if you are interested in whiteboarding and interview prep in person on campus with me !","",""
"65559042231119872","Snu#0167","2019-09-25 20:24:00Z",":GWvictoriaMeguFace:","",""
"261357590829596674","truly#5810","2019-09-25 20:25:28Z","down","",""
"400790942925324308","StoneT2000#2103","2019-09-26 03:41:14Z","how does interview prep work","",""
"222517346588164097","BarackGrande#3968","2019-09-26 06:01:57Z","go to codeforces or leetcode and do problems","",""
"222517346588164097","BarackGrande#3968","2019-09-26 06:02:09Z","that's for the algorithms part","",""
"222517346588164097","BarackGrande#3968","2019-09-26 06:02:25Z","the other part is researching the company you're applying for and reading up about their culture","",""
"84197211113533440","Trainermax#4196","2019-09-26 08:37:30Z","noo","",""
"84197211113533440","Trainermax#4196","2019-09-26 08:37:32Z","leetcode","",""
"84197211113533440","Trainermax#4196","2019-09-26 08:37:45Z","leetcode is best","",""
"84197211113533440","Trainermax#4196","2019-09-26 08:37:52Z","codeforces @BarackGrande  😡","",""
"222517346588164097","BarackGrande#3968","2019-09-26 20:37:16Z","eat my ass yohan","",""
"222517346588164097","BarackGrande#3968","2019-09-26 20:37:22Z","codeforces is better","",""
"400790942925324308","StoneT2000#2103","2019-09-26 20:37:32Z","leetcode ftw","",""
"71501943637282816","KNOX#1118","2019-09-30 03:20:02Z","Oh yeah if there are any Cyber Security oriented folks here please HMU directly, I wanna talk about on-campus orgs and opportunities","","😀 (1)"
"261357590829596674","truly#5810","2019-09-30 04:40:57Z","@jacko is doing Picoctf rn","",""
"326860114139283457","jacko#8892","2019-09-30 04:42:44Z","Hello","",""
"326860114139283457","jacko#8892","2019-09-30 04:43:21Z","I'm not exactly the best representative but I know that Late Night Hacks is a new club on campus that meets Wed. @9:30","",""
"71501943637282816","KNOX#1118","2019-09-30 04:48:04Z","Oh nice, do you know where? I want to find a good cyber org on campus and either join or start my own","",""
"71501943637282816","KNOX#1118","2019-09-30 04:48:17Z","I want to take a more hiring-centric approach","",""
"261357590829596674","truly#5810","2019-09-30 04:48:35Z","Oh hype - we actually have plans to start a sub org that goes into cyber","","😮 (1)"
"261357590829596674","truly#5810","2019-09-30 04:48:44Z","Find me at an event where I am and let's talk","",""
"71501943637282816","KNOX#1118","2019-09-30 04:48:59Z","Yeah let’s make it happen 🤙","",""
"71501943637282816","KNOX#1118","2019-09-30 04:49:15Z","I’ll look at the calendar","",""
"261357590829596674","truly#5810","2019-09-30 04:49:46Z","I might be busy at intuit but bonfire for sure","",""
"71501943637282816","KNOX#1118","2019-09-30 04:52:37Z","Okay great to know","",""
"522908004136255489","shmet#9694","2019-09-30 05:31:20Z","LNH has their own Discord: https://discord.gg/fBg9VHJ","",""
"628279341767327746","Jianan#1796","2019-09-30 17:34:03Z","Hi everyone, we're Tiscus, a startup that aims to boost users’ efficiency and productivity in everyday life, and to provide everyone with quality-time connections beyond virtual closeness. Currently, we have a chief administrator, a marketing manager, and a data scientist in our team besides the founder; we're looking for teammates who have experience in back-end development, front-end development, and UX/UI design","",""
"628279341767327746","Jianan#1796","2019-09-30 17:34:07Z","You can take a look at our website and front-end prototype to understand more about us😊 : http://tiscus.com/ (currently we only have desktop layout, because the designer is also the front-end engineer and founder)","",""
"628279341767327746","Jianan#1796","2019-09-30 17:36:53Z","Here's more specific description: http://bit.ly/tiscusteam","",""
"90669319024836608","for loop#9853","2019-10-01 02:32:39Z","If anyone wants to start a little running group i run every night and live in warren so just pm me","",""
"65559042231119872","Snu#0167","2019-10-01 02:33:04Z","what if i have asthma","",""
"90669319024836608","for loop#9853","2019-10-01 02:33:31Z","Wait not you you cant come","",""
"65559042231119872","Snu#0167","2019-10-01 02:33:46Z","i thought this was an inclusive group","",""
"65559042231119872","Snu#0167","2019-10-01 02:33:50Z","😠","",""
"90669319024836608","for loop#9853","2019-10-01 02:34:30Z","Sorry We dont like people who create mobile responsive react sites and claim its a react native app","","😂 (3)"
"65559042231119872","Snu#0167","2019-10-01 02:34:37Z","BRUH","",""
"90669319024836608","for loop#9853","2019-10-01 02:34:47Z","🤢","",""
"628279341767327746","Jianan#1796","2019-10-01 19:17:25Z","If you pack it carefully, it can look the same as an app for users. As long as users are fine with that... lol","",""
"628279341767327746","Jianan#1796","2019-10-01 19:18:30Z","what can I do if no ppl reach out to me after I post the project? Is it not appealing enough?","",""
"216803831864885248","Number80#6511","2019-10-02 00:39:41Z","Hi @Jianan , I had an incredibly busy day today but I will email you soon about Tiscus, meant to do it sooner.","",""
"628279341767327746","Jianan#1796","2019-10-02 02:54:55Z","thank you soooooo much!!!!","",""
"90669319024836608","for loop#9853","2019-10-04 15:30:32Z","Anyone in LTEA 110C (Upper div chinese literature) with Ping H liao? If so wanna make a group chat","",""
"65559042231119872","Snu#0167","2019-10-04 15:57:31Z","@for loop did u come to math","",""
"90669319024836608","for loop#9853","2019-10-04 15:58:00Z","Yee  in midde","",""
"249409586094669824","god#1891","2019-10-07 06:03:55Z","anyone in cse 130? lul","",""
"262847360403636224","soggy chicken nuggets#8591","2019-10-08 23:32:47Z","anyone in cse105 still need a hw group? my friend and I need 1-2 more","",""
"222517346588164097","BarackGrande#3968","2019-10-09 04:58:03Z","@soggy chicken nuggets down, I don't have a group yet 😂","",""
"262847360403636224","soggy chicken nuggets#8591","2019-10-09 05:46:25Z","omg someone just got back to me and we made a group 😢😢😢 sry!!!!!","",""
"262847360403636224","soggy chicken nuggets#8591","2019-10-09 05:46:50Z","hope u find a group though","",""
"222517346588164097","BarackGrande#3968","2019-10-09 05:49:39Z","all good","",""
"207046994122768384","MatteoFiore#7357","2019-10-10 01:57:56Z","Are you looking forward to go to SD Hacks but still don’t have a group? Wait no more!

We are looking for two people to join our team for the hackton. 

We have some interesting Idea about a gym app but we can make some brainstorming together 

We have some strong background in Java, Networking and Python. 

We also know a lot about AWS services. 

Just DM me, I promise lot of fun and good food @truly  can confirm!","","😮 (5)"
"261357590829596674","truly#5810","2019-10-10 06:27:36Z","matteo is a super cool dude you should join him","",""
"117543813563547648","LittlestAnt#3124","2019-10-10 22:15:52Z","@zeeshan","",""
"400322173895704576","zeeshan#7678","2019-10-10 23:50:10Z","Hey @MatteoFiore my suite mate and I are on a team and are looking for two others as well","",""
"165100050110742530","cherryfeather#3004","2019-10-11 01:40:19Z","Wow I love people using this channel for SD Hacks!","",""
"207046994122768384","MatteoFiore#7357","2019-10-11 04:46:02Z","@zeeshan Hey! Thanks for the interest but we already found some super nice guys in our Squad! Good luck with your search 💪🏻","",""
"90669319024836608","for loop#9853","2019-10-11 04:46:34Z","Anyone wanna go on a culinary food tour across the exquisite dining halls on campus","",""
"261357590829596674","truly#5810","2019-10-11 04:46:35Z","To anyone else looking for an sdhacks group bump/recommend @zeeshan","",""
"261357590829596674","truly#5810","2019-10-11 04:46:42Z","@for loop yes","",""
"90669319024836608","for loop#9853","2019-10-11 04:47:17Z","♥️","",""
"440760645625970689","efeichen#9324","2019-10-11 04:50:41Z","Bruh down for food tour @for loop","","🤑 (1)"
"120680936789508096","prpaxson#2197","2019-10-11 04:53:09Z","Yo! If you're interested in autonomous underwater vehicles, the deadline to apply for Triton Robosub is TOMORROW! We build AUVs for competition every summer; last year was our first year and we beat Caltech, Berkeley, and 23 other teams. We're completely redesigning our robot this year and taking on a design project from the Navy. If you're interested, our application is here: https://robosub.ucsd.edu/apply","","🤖 (2),⛵ (2)"
"190441916108636160","falafel72#3707","2019-10-11 04:54:15Z","^ can vouch for them, I've seen them working on their project in SEALAB last year and it looked pretty awesome","",""
"261357590829596674","truly#5810","2019-10-11 04:54:49Z","^ double vouch, i've known patrick for a while, super cool dude, robosub also looks insane (you might remember them from the water pool from Engineers on the Green)","",""
"400790942925324308","StoneT2000#2103","2019-10-11 06:31:38Z","what lab is this?","",""
"65559042231119872","Snu#0167","2019-10-11 06:31:42Z","Design Lab","",""
"65559042231119872","Snu#0167","2019-10-11 06:31:49Z","but its a sub branch called protolab","",""
"400790942925324308","StoneT2000#2103","2019-10-11 06:31:54Z","ah ic","",""
"65559042231119872","Snu#0167","2019-10-11 06:32:01Z","If anyone wants to join feel free to pm me any questions","",""
"65559042231119872","Snu#0167","2019-10-11 06:35:40Z","wait this is prob wrong channel lmao ima move it over to #✨opportunities","",""
"564299074971500545","sencho#3007","2019-10-11 23:27:28Z","Do any of the teams still have vacancies? I was in a team with my roommate but he decided not to participate. I am pretty comfortable with full stack web dev and have worked on a few side projects using Java and C#","",""
"261357590829596674","truly#5810","2019-10-11 23:56:29Z","@zeeshan","",""
"400322173895704576","zeeshan#7678","2019-10-12 00:14:34Z","@sencho yeah, suitemate and I still need two other peeps.","",""
"564299074971500545","sencho#3007","2019-10-12 01:22:37Z","@zeeshan cool, sign me up!","",""
"400322173895704576","zeeshan#7678","2019-10-12 01:36:42Z","@sencho Alright. I’ll ask my suitemate for the code","",""
"564299074971500545","sencho#3007","2019-10-12 02:13:27Z","Kk","",""
"117543813563547648","LittlestAnt#3124","2019-10-12 04:55:23Z","Do any of y'all wanna have an ACM meetup at SD Hacks? I can get in touch with members from other chapters and we can all meetup somewhere for a quick networking session / picture","","acm (3)"
"311262625784922112","michl1001#5416","2019-10-12 05:34:13Z","I'm down for it","","👍 (2)"
"564299074971500545","sencho#3007","2019-10-12 07:45:15Z","@zeeshan could you get the code?","",""
"400322173895704576","zeeshan#7678","2019-10-12 18:50:14Z","Yeah, it’s EW5V","",""
"564299074971500545","sencho#3007","2019-10-13 00:14:02Z","Is it still possible to switch the team?","",""
"400322173895704576","zeeshan#7678","2019-10-13 05:35:11Z","It should be, but I know the deadline was last night to register. But they allow you to make a team the day of. So if it’s not possible to join the team online, I don’t think it doesn’t make a huge difference","",""
"190441916108636160","falafel72#3707","2019-10-13 06:46:36Z","is there anyone currently in cse 21 who doesn't have a group or would like to adopt me 😬","",""
"138800710824361985","Axios Deminence#5395","2019-10-13 06:55:31Z","@falafel72 I can ask my group","","🙏 (1)"
"426264856954667008","djuanit0x#4078","2019-10-14 04:24:02Z","Is anyone going to DeFi hackathon? 
https://hackathon.sfblockchainweek.io/","",""
"65559042231119872","Snu#0167","2019-10-14 06:59:08Z","all these hackathons but no travel 😢","","😢 (1)"
"311262625784922112","michl1001#5416","2019-10-19 00:36:09Z","Anyone have an open group for SD Hacks?","",""
"564299074971500545","sencho#3007","2019-10-19 01:54:57Z","@michl1001 you should go to the pre social","",""
"564299074971500545","sencho#3007","2019-10-19 01:55:12Z","It finishes soon tho so I am not sure if you will manage","",""
"208064402904186880","Yoji#1124","2019-10-25 07:03:48Z","Is there an ACM SD Hacks meetup?","",""
"65559042231119872","Snu#0167","2019-10-25 07:40:40Z","come to our booth! we'll be here after 8 ish","","👌 (1)"
"261357590829596674","truly#5810","2019-10-25 08:22:12Z","There'll also be a workshop at 9:15","",""
"117543813563547648","LittlestAnt#3124","2019-10-25 08:38:07Z","We can also plan an official meetup if you want! We can all come to the ACM table and play board games or smash or something","",""
"261357590829596674","truly#5810","2019-10-25 08:38:15Z","CATAN","",""
"261357590829596674","truly#5810","2019-10-25 08:38:18Z","if anyone has it","",""
"190441916108636160","falafel72#3707","2019-10-25 17:14:38Z","Also if anyone has a gamecube adapter could they please bring it 😅","",""
"222517346588164097","BarackGrande#3968","2019-10-25 17:19:51Z","I do","","acm (3)"
"208064402904186880","Yoji#1124","2019-10-26 03:22:29Z","I'm down. This is my first SD Hacks and I need friends lmao","",""
"222517346588164097","BarackGrande#3968","2019-10-26 23:59:37Z","@falafel72 where at tho","",""
"190441916108636160","falafel72#3707","2019-10-27 00:00:22Z","We're next to the Microsoft table","",""
"190441916108636160","falafel72#3707","2019-10-27 00:00:43Z","So when you come in keep going straight and you'll eventually find us","",""
