AuthorID,Author,Date,Content,Attachments,Reactions
"107890862679162880","Magnaguard#6935","2020-04-12 01:58:23Z","its time to draw my doods","",""
"107890862679162880","Magnaguard#6935","2020-04-12 01:59:12Z","CHECK IN WITH CODE: rawrxD","",""
"107890862679162880","Magnaguard#6935","2020-04-12 02:06:06Z","https://skribbl.io/?Evao0Hd3fmti","",""
"117543813563547648","LittlestAnt#3124","2020-04-12 02:19:33Z","Hi y'all! Our first lobby filled up! If y'all want to join the overflow game, meet me in the second channel!","",""
"71501943637282816","KNOX#1118","2020-04-12 02:20:30Z","i love u ACM","",""
"117543813563547648","LittlestAnt#3124","2020-04-12 02:27:09Z","SECOND LOBBY LINK - https://skribbl.io/?9WDoZFU8JRCv","",""
"117543813563547648","LittlestAnt#3124","2020-04-12 02:28:26Z","REMEMBER TO SIGN IN FOR POINTS BTW THE CODE IS **rawrxD**","",""
"117543813563547648","LittlestAnt#3124","2020-04-12 03:23:23Z","EVERYONE BETTER HAVE SIGNED IN","",""
"107890862679162880","Magnaguard#6935","2020-04-12 03:24:26Z","**rawrxD**","",""
"262163646132649985","hexalellogram#1647","2020-04-13 02:00:30Z","@Storm_FireFox1 is starting his Cards Against Humanity session now! There will be a prize for the winner!

The check in code is ""Stanley"".","",""
"262163646132649985","hexalellogram#1647","2020-04-13 02:04:20Z","https://pyx-2.pretendyoure.xyz/zy/game.jsp#game=113

Password: acmrules69420","",""
"65559042231119872","Snu#0167","2020-04-13 02:13:39Z","nani","",""
"262163646132649985","hexalellogram#1647","2020-04-13 02:14:07Z","We still have room for 1 player!","",""
"262163646132649985","hexalellogram#1647","2020-04-21 23:52:09Z","Hello Staff! I'll be in the What's Socializing channel for the staff meeting and social!

Skribbl Lobby: https://skribbl.io/?Iddb1XMRK0OU","",""
"262163646132649985","hexalellogram#1647","2020-04-22 00:05:38Z","note new skribbl link: https://skribbl.io/?Iddb1XMRK0OU","",""
"316228608106561549","Shungo#0982","2020-04-24 23:50:45Z","quick reminder that we'll be playing Pokemon Showdown in an hour!","",""
"316228608106561549","Shungo#0982","2020-04-25 01:01:45Z","i'll be in the What's Socializing channel until 9 pm in case anyone wants to 1v1 me in pokemon or simply chat, hop on anytime !","",""
"316228608106561549","Shungo#0982","2020-04-25 01:01:49Z","we can play a tournament if enough join","",""
"316228608106561549","Shungo#0982","2020-04-25 01:01:56Z","check in code: pikaxD","",""
"316228608106561549","Shungo#0982","2020-04-25 01:02:24Z","https://play.pokemonshowdown.com/","",""
"262163646132649985","hexalellogram#1647","2020-04-25 19:59:40Z","Check in code for Quarantine Kitchen: f00d","",""
"117543813563547648","LittlestAnt#3124","2020-04-27 00:08:19Z","everyone send jeff your emails for portal points","",""
"151123898698563584","Jeff#0671","2020-04-27 00:09:52Z","come play animal crossing with us","",""
"151123898698563584","Jeff#0671","2020-04-27 00:09:54Z","or just vibe","",""
"151123898698563584","Jeff#0671","2020-04-27 00:09:55Z","either works","",""
"263221457310580736","Froggerson#5545","2020-04-27 00:28:07Z","DODO code 07DV3","",""
"263221457310580736","Froggerson#5545","2020-04-27 00:32:10Z","Login code: purgatory","",""
"400790942925324308","StoneT2000#2103","2020-04-27 00:32:19Z","bruh that code tho","",""
"117543813563547648","LittlestAnt#3124","2020-04-27 03:00:28Z","https://skribbl.io/?zVLaTjZf4yEf","",""
"209733794532556800","ecks dee#8650","2020-04-27 03:21:46Z","aight ggs","",""
"400790942925324308","StoneT2000#2103","2020-04-27 03:21:49Z","ggs","",""
"209733794532556800","ecks dee#8650","2020-04-27 03:22:07Z","i hope yall like tornadioies","",""
"262163646132649985","hexalellogram#1647","2020-04-27 03:22:11Z","wait are we doing another","",""
"262163646132649985","hexalellogram#1647","2020-04-27 03:22:12Z","or no","",""
"262163646132649985","hexalellogram#1647","2020-04-27 03:22:13Z","ok","",""
"165100050110742530","cherryfeather#3004","2020-05-11 00:52:03Z","color w me @ <https://ucsd.zoom.us/j/7149056264> 6 - 7 PM!","",""
"165100050110742530","cherryfeather#3004","2020-05-15 19:32:20Z","YALL GET YOUR LUNCH READY NOW CUZ WE'RE ZOOM LUNCHIN @ 1 PM <https://ucsd.zoom.us/j/7149056264>","",""
"90669319024836608","for loop#9853","2020-05-16 22:32:35Z","Hey guys! Just a quick announcement we will be having our LeetCode Workshop on Graph Theory today from 5:00PM - 8:00 PM Today!!  Most of the graph questions we will be covering are curated interview questions from Facebook, Amazon, Apple, and Google's 2019 hiring season. So come out if you want to have a solid understanding of how graph theory plays into LeetCode and technical interviews!  Feel free to drop by even for an hour or so thanks :)).","",""
"90669319024836608","for loop#9853","2020-05-16 22:32:37Z","https://live.acmucsd.com/b/jad-rp7-efy","","uwu (8)"
"165100050110742530","cherryfeather#3004","2020-05-19 02:20:06Z","SUNSET WATCHING IN 10 MIN LEMME SEE YOUR SUNSETS 🌇 ❤️ 
https://ucsd.zoom.us/j/7149056264","",""
"262163646132649985","hexalellogram#1647","2020-05-20 00:54:21Z","Staff social starting at 6! I'll be in :uwu: voice channel if you want to join up!","",""
"262163646132649985","hexalellogram#1647","2020-05-20 01:14:33Z","So.. today's staff social! What should we do? React with 🇯  for jackbox, 🇨 for cards against humanity, 🇰 for krunker.io, or drop a suggestion in staff chat!","","🇯 (4),🇨 (4),🇰 (3),🇫 (2),react (2)"
"262163646132649985","hexalellogram#1647","2020-05-20 01:16:23Z","and krunker it is lmao","",""
"262163646132649985","hexalellogram#1647","2020-05-20 01:16:31Z","because no one has jackbox","",""
"262163646132649985","hexalellogram#1647","2020-05-20 01:31:52Z","Check in code: diamonds","",""
"262163646132649985","hexalellogram#1647","2020-05-24 01:02:48Z","Check in code for the panel: car33r","",""
"165100050110742530","cherryfeather#3004","2020-05-24 01:02:53Z","http://acmurl.com/career-questions","",""
"65559042231119872","Snu#0167","2020-06-05 04:11:08Z","https://ucsd.zoom.us/my/leestanley","",""
