AuthorID,Author,Date,Content,Attachments,Reactions
"262163646132649985","hexalellogram#1647","2020-05-30 05:03:01Z","witchcraft","",""
"120713932171247617","Rinsworth#8035","2020-05-30 05:09:06Z","_ _","",""
"629076276317126669","ishaanharry#7544","2020-05-30 05:10:47Z","I don't understand","",""
"629076276317126669","ishaanharry#7544","2020-05-30 05:11:04Z","this shouldn't be possible","",""
"120713932171247617","Rinsworth#8035","2020-05-30 05:11:44Z","_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _","",""
"120713932171247617","Rinsworth#8035","2020-05-30 05:12:15Z","||_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _||","",""
"629076276317126669","ishaanharry#7544","2020-05-30 05:12:21Z","__","",""
"629076276317126669","ishaanharry#7544","2020-05-30 05:12:28Z","_ _","",""
"120713932171247617","Rinsworth#8035","2020-05-30 05:12:31Z","","https://cdn.discordapp.com/attachments/716026217006104687/716157068230524968/unknown.png",""
"120713932171247617","Rinsworth#8035","2020-05-30 05:12:32Z","ha nerd i saw that","",""
"629076276317126669","ishaanharry#7544","2020-05-30 05:12:35Z","aha!","",""
"629076276317126669","ishaanharry#7544","2020-05-30 05:12:47Z","I figured it out though 😛","",""
"629076276317126669","ishaanharry#7544","2020-05-30 05:12:49Z","_ _","",""
"629076276317126669","ishaanharry#7544","2020-05-30 05:12:55Z","_ _","",""
"629076276317126669","ishaanharry#7544","2020-05-30 05:12:55Z","_ _","",""
"629076276317126669","ishaanharry#7544","2020-05-30 05:12:56Z","_ _","",""
"629076276317126669","ishaanharry#7544","2020-05-30 05:12:57Z","_ _","",""
"629076276317126669","ishaanharry#7544","2020-05-30 05:12:58Z","_ _","",""
"629076276317126669","ishaanharry#7544","2020-05-30 05:12:58Z","_ _","",""
"120713932171247617","Rinsworth#8035","2020-05-30 05:13:25Z","im gonna ban you for spam","",""
"120713932171247617","Rinsworth#8035","2020-05-30 05:13:25Z","dab","",""
"190441916108636160","falafel72#3707","2020-05-30 05:13:46Z","rule 4?","",""
"629076276317126669","ishaanharry#7544","2020-05-30 05:13:50Z","but I spammed nothing","",""
"629076276317126669","ishaanharry#7544","2020-05-30 05:13:53Z","literally nothing","",""
"184400560634593281","Storm_FireFox1#0001","2020-05-30 05:16:50Z","Still spam","",""
"184400560634593281","Storm_FireFox1#0001","2020-05-30 05:16:53Z","Spam _of_ nothing","",""
"184400560634593281","Storm_FireFox1#0001","2020-05-30 05:17:09Z","There's a difference between 0 and null","",""
"184400560634593281","Storm_FireFox1#0001","2020-05-30 05:17:17Z","You spammed 0, basically","",""
"629076276317126669","ishaanharry#7544","2020-05-30 05:20:37Z","no, this is spam 0:","",""
"629076276317126669","ishaanharry#7544","2020-05-30 05:20:39Z","000000000000000000","",""
"90669319024836608","for loop#9853","2020-05-30 19:41:25Z","I was thinking that maybe we can have a mock interviewing channel where we coordinate/ schedule mock interviews? Maybe closer to fall recruitment?","",""
"186637503732776962","wd#2465","2020-05-30 19:41:49Z","ACM does https://interviewing.io ?","",""
"629076276317126669","ishaanharry#7544","2020-05-30 19:42:03Z","sure","",""
"90669319024836608","for loop#9853","2020-05-30 19:42:08Z","Yeah like that but with ACM members","",""
"90669319024836608","for loop#9853","2020-05-30 19:42:27Z","We can use stuff like codeshare / VSC live share","",""
"186637503732776962","wd#2465","2020-05-30 20:48:47Z","Notion workshop","","⬆️ (7)"
"184400560634593281","Storm_FireFox1#0001","2020-05-30 20:50:49Z","I would host this","",""
"184400560634593281","Storm_FireFox1#0001","2020-05-30 20:51:07Z","But it'd be a note-taking workshop*","",""
"165100050110742530","cherryfeather#3004","2020-05-30 23:27:34Z","to accompany acm book club, acm podcast club","",""
"165100050110742530","cherryfeather#3004","2020-05-30 23:27:51Z","HEY I STILL THINK","",""
"165100050110742530","cherryfeather#3004","2020-05-30 23:28:04Z","ACM ANIMAL CROSSING INTERACTIONS ON PORTAL WOULD BE CUTE","",""
"165100050110742530","cherryfeather#3004","2020-05-30 23:28:19Z","imagine stanley's tomagachi dissing like daphne's tomagachi or smth","","angry_laughing (4),politecat (1),🇷 (1),🇦 (1),🇼 (1),🦝 (1),❌ (1),3️⃣ (1)"
"165100050110742530","cherryfeather#3004","2020-05-30 23:28:28Z","and cute banter","","raccoon (2)"
"140751851590123520","daphne#7472","2020-05-31 00:08:24Z","wtf LOL","",""
"65559042231119872","Snu#0167","2020-05-31 00:09:32Z","wdf","",""
"311262625784922112","michl1001#5416","2020-05-31 00:45:41Z","> I was thinking that maybe we can have a mock interviewing channel where we coordinate/ schedule mock interviews? Maybe closer to fall recruitment?
@for loop 
Next ACM side project?","",""
"165100050110742530","cherryfeather#3004","2020-05-31 01:05:12Z","","https://cdn.discordapp.com/attachments/716026217006104687/716457217393426463/Screen_Shot_2020-05-29_at_8.37.19_AM.png",""
"209733794532556800","ecks dee#8650","2020-05-31 01:05:53Z","what if acm does napping competition","",""
"190441916108636160","falafel72#3707","2020-05-31 01:08:11Z","daphne wins","",""
"140751851590123520","daphne#7472","2020-05-31 01:08:21Z","no stanley does","",""
"184400560634593281","Storm_FireFox1#0001","2020-05-31 01:15:27Z","> what if acm does napping competition
@ecks dee I lose instantly","",""
"71501943637282816","KNOX#1118","2020-05-31 01:32:05Z","Zoom painting an episode of Bob Ross together @Social","","yutayes (1)"
"71501943637282816","KNOX#1118","2020-05-31 01:32:19Z","Oh whoops didn’t mean to actually @ anybody","",""
"71501943637282816","KNOX#1118","2020-05-31 01:32:24Z","I commit","",""
"262163646132649985","hexalellogram#1647","2020-05-31 01:33:45Z","lets see what ~~monstrosities~~ masterpieces y'all can create","",""
"71501943637282816","KNOX#1118","2020-05-31 01:33:47Z","Zoom cooking competition where everybody grades their own cooking because it’s zoom","",""
"629076276317126669","ishaanharry#7544","2020-05-31 01:46:12Z","> Zoom painting an episode of Bob Ross together @Social
@KNOX isn't that just us playing Skribbl?","",""
"184400560634593281","Storm_FireFox1#0001","2020-05-31 01:54:22Z","""So you're on a date""","","thonk (2)"
"629076276317126669","ishaanharry#7544","2020-05-31 02:25:03Z","oh shoot I just realized I accidentally @ mentioned Social too","",""
"629076276317126669","ishaanharry#7544","2020-05-31 02:25:04Z","whoops","",""
"71501943637282816","KNOX#1118","2020-05-31 02:26:10Z","Lunch social that we call “Sandwiches and Soup with ACM” and if you come it’s just hotdogs and cereal","","😠 (1)"
"184400560634593281","Storm_FireFox1#0001","2020-05-31 02:28:06Z","I approve of the cereal part","","👌 (1)"
"629076276317126669","ishaanharry#7544","2020-05-31 02:28:18Z","I knew someone in high school who had a very strong opinion about hot dogs and sandwiches","",""
"629076276317126669","ishaanharry#7544","2020-05-31 02:28:34Z","He said that Subway sandwiches must be considered hot dogs","",""
"184400560634593281","Storm_FireFox1#0001","2020-05-31 02:28:50Z","Huh?","",""
"184400560634593281","Storm_FireFox1#0001","2020-05-31 02:28:54Z","What, cause they're round?","",""
"629076276317126669","ishaanharry#7544","2020-05-31 02:29:10Z","no because the inside is surrounded on 3 sides by bread","",""
"629076276317126669","ishaanharry#7544","2020-05-31 02:29:36Z","he argued that a sandwich was one where the inside was strictly surrounded on 2 sides by bread","",""
"184400560634593281","Storm_FireFox1#0001","2020-05-31 02:30:23Z","Bruh","",""
"184400560634593281","Storm_FireFox1#0001","2020-05-31 02:30:44Z","But since the subway sandwich has circular contents, you could argue that there are no sides to it","",""
"629076276317126669","ishaanharry#7544","2020-05-31 02:32:00Z","🤔 clearly it's time to heavily research the classifications of common food items","",""
"262163646132649985","hexalellogram#1647","2020-05-31 02:33:54Z","ronak heavily promotes the cube rule","",""
"262163646132649985","hexalellogram#1647","2020-05-31 02:34:16Z","which I guess classifies subway sandwiches and hot dogs the same? Idk I forgot the website","",""
"262163646132649985","hexalellogram#1647","2020-05-31 02:34:41Z","https://cuberule.com/","",""
"262163646132649985","hexalellogram#1647","2020-05-31 02:34:45Z","acm debates food classifications","",""
"262163646132649985","hexalellogram#1647","2020-05-31 02:34:46Z","event idea","",""
"629076276317126669","ishaanharry#7544","2020-05-31 02:37:17Z","will there be food at that event?","",""
"184400560634593281","Storm_FireFox1#0001","2020-05-31 02:40:07Z","Yes, you need physical evidence, right?","","🥫 (3),🤤 (1)"
"184400560634593281","Storm_FireFox1#0001","2020-05-31 02:42:55Z","Beans?","",""
"209733794532556800","ecks dee#8650","2020-05-31 02:51:39Z","https://www.youtube.com/watch?v=qyYHWkVWQ4o","",""
"209733794532556800","ecks dee#8650","2020-05-31 02:51:43Z","beans","",""
"98468173745000448","wingdings#0001","2020-05-31 03:13:57Z","sir this is the ideas channel","",""
"629076276317126669","ishaanharry#7544","2020-05-31 03:46:04Z","well that is a good idea","",""
"262163646132649985","hexalellogram#1647","2020-05-31 03:48:27Z","acm watches killer bean","",""
"190441916108636160","falafel72#3707","2020-05-31 03:58:58Z","acm watches hackers","",""
"184400560634593281","Storm_FireFox1#0001","2020-05-31 04:03:25Z","Did somebody say","",""
"184400560634593281","Storm_FireFox1#0001","2020-05-31 04:03:28Z","hacker?","",""
"98468173745000448","wingdings#0001","2020-05-31 04:03:33Z","acm hacker?","",""
"98468173745000448","wingdings#0001","2020-05-31 04:03:37Z","acm hack?","","acm (1)"
"184400560634593281","Storm_FireFox1#0001","2020-05-31 04:03:37Z","https://tenor.com/view/dk-nintendo-donkeykong-gif-4472496","",""
"186637503732776962","wd#2465","2020-05-31 04:48:28Z","ACM internal note-taking, calendar, organization, etc to get a centralized workspace and avoid having to jump between google docs and Notion, further optimizing the logistics pipeline, among others @Storm_FireFox1","",""
"184400560634593281","Storm_FireFox1#0001","2020-05-31 04:48:51Z","If you're telling me I have to program a productivity stack from scratch","",""
"184400560634593281","Storm_FireFox1#0001","2020-05-31 04:48:52Z","Well","",""
"184400560634593281","Storm_FireFox1#0001","2020-05-31 04:48:53Z","I might just do it","",""
"262163646132649985","hexalellogram#1647","2020-05-31 04:49:01Z","ACM Suite","",""
"262163646132649985","hexalellogram#1647","2020-05-31 04:49:05Z","instead of G Suite","",""
"262163646132649985","hexalellogram#1647","2020-05-31 04:49:06Z","ACM Suite","",""
"206933072078307328","iceeee#5570","2020-05-31 06:09:08Z","so","",""
"206933072078307328","iceeee#5570","2020-05-31 06:09:14Z","quotes channel? @Storm_FireFox1","",""
"130156517876957184","Elias#4929","2020-05-31 06:09:20Z","no sir","",""
"184400560634593281","Storm_FireFox1#0001","2020-05-31 06:09:53Z","> quotes channel? @Storm_FireFox1
@iceeee That's basically #😂acmemes","",""
"262163646132649985","hexalellogram#1647","2020-05-31 06:11:52Z","ya boi matei","",""
"190441916108636160","falafel72#3707","2020-05-31 06:12:16Z","ya boi matei","",""
"629076276317126669","ishaanharry#7544","2020-05-31 06:12:17Z","Ya boi Matei","",""
"206933072078307328","iceeee#5570","2020-05-31 06:12:20Z","ya boi matei","",""
"315890107699691521","mIdKnIgHt(Thomas G)#5965","2020-05-31 06:12:23Z","ya boi matei","",""
"219584106550263809","volleyballzhang#8478","2020-05-31 06:12:25Z","ya boi matei","",""
"345083648124649485","banding#8798","2020-05-31 06:12:28Z","ya boi matei","",""
"405810391025713156","lawa#6969","2020-05-31 06:12:33Z","ya boi matei","",""
"629076276317126669","ishaanharry#7544","2020-05-31 06:12:34Z","new drinking game!","",""
"629076276317126669","ishaanharry#7544","2020-05-31 06:12:51Z","Matei takes a shot whenever someone says ""ya boi Matei""","",""
"629076276317126669","ishaanharry#7544","2020-05-31 06:13:02Z","oh I said it again just now","",""
"209733794532556800","ecks dee#8650","2020-05-31 06:26:14Z","ya boi matei","",""
"222517346588164097","BarackGrande#3968","2020-05-31 20:41:58Z","ya boi matei","",""
"184400560634593281","Storm_FireFox1#0001","2020-05-31 20:47:10Z","ya boi Matei","",""
"311262625784922112","michl1001#5416","2020-05-31 20:55:10Z","New breadBot command?","",""
"184400560634593281","Storm_FireFox1#0001","2020-05-31 20:57:22Z","No, too spammy","",""
"598374484466073602","BreadBot#5202","2020-05-31 21:27:26Z","ya boi Matei","",""
"184400560634593281","Storm_FireFox1#0001","2020-06-01 04:43:14Z","Ouija channel:

Joke channel where questions get posted and get answered by the Ouija format (one person posts each letter of the response, ended with ""Goodbye."")","","🇨 (2),🇷 (2),🇮 (2),🇳 (2),🇬 (2),🇪 (2)"
"71501943637282816","KNOX#1118","2020-06-01 20:57:39Z","ACM Figma written in Web Assembly so it stops lagging - emily","",""
"117543813563547648","LittlestAnt#3124","2020-06-01 23:07:47Z","figma is writen in web assembly tho","",""
"117543813563547648","LittlestAnt#3124","2020-06-01 23:07:49Z","but we can do better","",""
"117543813563547648","LittlestAnt#3124","2020-06-01 23:07:52Z","right @Ice Selkie ✿","",""
"163718745888522241","Ice Selkie ✿#4064","2020-06-01 23:08:13Z","hey emily","",""
"163718745888522241","Ice Selkie ✿#4064","2020-06-01 23:08:14Z","hows it going","",""
"163718745888522241","Ice Selkie ✿#4064","2020-06-01 23:08:18Z","also wrong stanley","",""
"163718745888522241","Ice Selkie ✿#4064","2020-06-01 23:08:21Z","hey stone","",""
"400790942925324308","StoneT2000#2103","2020-06-01 23:08:21Z","hi stanley","",""
"400790942925324308","StoneT2000#2103","2020-06-01 23:08:24Z","LOl","",""
"163718745888522241","Ice Selkie ✿#4064","2020-06-01 23:08:28Z","whats the other stanley's discord","",""
"400790942925324308","StoneT2000#2103","2020-06-01 23:08:29Z","did u finish hw3","",""
"163718745888522241","Ice Selkie ✿#4064","2020-06-01 23:08:31Z","i dont see it anymore","",""
"163718745888522241","Ice Selkie ✿#4064","2020-06-01 23:08:33Z","lmao no","",""
"65559042231119872","Snu#0167","2020-06-01 23:08:33Z",":pikachu:","",""
"163718745888522241","Ice Selkie ✿#4064","2020-06-01 23:08:40Z","@Snu","",""
"400790942925324308","StoneT2000#2103","2020-06-01 23:08:44Z","i gave  up on 7d)","",""
"65559042231119872","Snu#0167","2020-06-01 23:08:50Z",":patcat:","",""
"400790942925324308","StoneT2000#2103","2020-06-01 23:08:53Z","and wrote “sorry i don’t have time to compute this”","",""
"163718745888522241","Ice Selkie ✿#4064","2020-06-01 23:08:54Z","i gave up on 7d at 11:59","",""
"163718745888522241","Ice Selkie ✿#4064","2020-06-01 23:08:59Z","and missed the turn in deadline","",""
"400790942925324308","StoneT2000#2103","2020-06-01 23:09:04Z","oh shoot","",""
"163718745888522241","Ice Selkie ✿#4064","2020-06-01 23:09:06Z","i also didnt attempt 3 or 4","",""
"209733794532556800","ecks dee#8650","2020-06-02 00:25:56Z","https://www.whats.new/#top","",""
"209733794532556800","ecks dee#8650","2020-06-02 00:26:08Z","freepoints.new","",""
"184400560634593281","Storm_FireFox1#0001","2020-06-02 00:28:54Z","acmurl.new","",""
"262163646132649985","hexalellogram#1647","2020-06-02 00:32:07Z","im surprised google isnt using mail.new or gmail.new to automatically go to composing a new email","",""
"184400560634593281","Storm_FireFox1#0001","2020-06-02 00:48:08Z","mail.new can be real bad","",""
"184400560634593281","Storm_FireFox1#0001","2020-06-02 00:48:12Z","Google doesn't own email","",""
"262163646132649985","hexalellogram#1647","2020-06-02 00:48:57Z","i mean they did docs.new and while sure its __google__ docs they dont have a monopoly on document creation","",""
"262163646132649985","hexalellogram#1647","2020-06-02 00:49:12Z","but im surprised they didnt even do gmail.new","",""
"262163646132649985","hexalellogram#1647","2020-06-02 00:49:16Z","github did repo.new","",""
"247966732864454656","steets250#8037","2020-06-02 03:22:11Z","react-antd.new","",""
"247966732864454656","steets250#8037","2020-06-02 03:22:14Z","I need that for hackathons","",""
"184400560634593281","Storm_FireFox1#0001","2020-06-02 03:24:00Z","hackathon.new 🤪","",""
"184400560634593281","Storm_FireFox1#0001","2020-06-02 03:24:02Z","I'll register it","",""
"629076276317126669","ishaanharry#7544","2020-06-02 03:43:30Z","life.new","",""
"65559042231119872","Snu#0167","2020-06-02 10:46:57Z","wait its spelled tomogotchi","",""
"65559042231119872","Snu#0167","2020-06-02 10:47:08Z","acm tomogotchi in the portal","",""
"65559042231119872","Snu#0167","2020-06-02 10:47:17Z",":yutayes:","",""
"247966732864454656","steets250#8037","2020-06-03 01:24:45Z","ACM Tamatown 2.0","",""
"165100050110742530","cherryfeather#3004","2020-06-03 02:24:31Z","http://acm.cs.washington.edu/#join","",""
"165100050110742530","cherryfeather#3004","2020-06-03 02:24:33Z","acm winter ball","",""
"165100050110742530","cherryfeather#3004","2020-06-03 02:24:46Z","drinks and plus ones and big-little program so social","",""
"165100050110742530","cherryfeather#3004","2020-06-03 02:25:39Z","Fall Fest, Winter Ball, and Spring BBQ","",""
"117543813563547648","LittlestAnt#3124","2020-06-03 02:30:41Z","https://www.youtube.com/watch?v=60sGXToGMEY&fbclid=IwAR16MtOyk8ZKmr3ssQuhMm99Q12uKMWd3Isl212gIw6W4XBg15pMewn8rvs","",""
"165100050110742530","cherryfeather#3004","2020-06-03 02:30:46Z","@Social @Social @Social @Social @Social","",""
"165100050110742530","cherryfeather#3004","2020-06-03 02:30:52Z","B A L L","","yutayes (1)"
"158034712831590400","alacau#2578","2020-06-03 02:31:19Z","PROMPOSALS","",""
"165100050110742530","cherryfeather#3004","2020-06-03 02:31:54Z","HAHA i'd like to see cs ppl try","","care (1)"
"165100050110742530","cherryfeather#3004","2020-06-03 02:31:56Z","ENGINEERING BALL","","care (1)"
"165100050110742530","cherryfeather#3004","2020-06-03 02:32:15Z","i would still pull up in my cs career fair shirts","",""
"98468173745000448","wingdings#0001","2020-06-03 02:33:55Z","that event looks more social than any event i've seen at UCSD","",""
"165100050110742530","cherryfeather#3004","2020-06-03 02:34:23Z","fall fest could be bonfire","",""
"165100050110742530","cherryfeather#3004","2020-06-03 02:34:28Z","winter ball off campus fancy","",""
"65559042231119872","Snu#0167","2020-06-03 02:34:31Z","@iceeee","",""
"165100050110742530","cherryfeather#3004","2020-06-03 02:34:31Z","wait it would be so cold tho","",""
"165100050110742530","cherryfeather#3004","2020-06-03 02:34:33Z","SO COLD","",""
"165100050110742530","cherryfeather#3004","2020-06-03 02:34:35Z","SO COLD","",""
"165100050110742530","cherryfeather#3004","2020-06-03 02:34:37Z","NOONONONON","",""
"165100050110742530","cherryfeather#3004","2020-06-03 02:34:42Z","rip dresses","",""
"165100050110742530","cherryfeather#3004","2020-06-03 02:34:47Z","Spring Ball","",""
"165100050110742530","cherryfeather#3004","2020-06-03 02:34:52Z","Winter _______","",""
"186637503732776962","wd#2465","2020-06-03 02:35:41Z","hey its not washington it wont be that cold in winter","",""
"165100050110742530","cherryfeather#3004","2020-06-03 02:36:04Z","bruh it's still cold","",""
"98468173745000448","wingdings#0001","2020-06-03 02:36:13Z","62 degrees is not cold smh","",""
"165100050110742530","cherryfeather#3004","2020-06-03 02:36:18Z","i get cold in the winter","",""
"165100050110742530","cherryfeather#3004","2020-06-03 02:36:31Z","jeans over leggings and 4 layers of shirts and sweaters gmfu","",""
"98468173745000448","wingdings#0001","2020-06-03 02:36:42Z","you californians are so spoiled by weather","","pikachu (3)"
"165100050110742530","cherryfeather#3004","2020-06-03 02:36:44Z","when i went to seattle i had 6 layers LMOJALFKHALHAHA","",""
"165100050110742530","cherryfeather#3004","2020-06-03 02:36:50Z","IM FROM COLORADO","","pikachu (1)"
"90669319024836608","for loop#9853","2020-06-03 02:44:26Z","can we have a mock interview channel where we can coordinate and schedule technical interviews? I feel this will be very useful especially as summer and fall recruiting approaches","",""
"262163646132649985","hexalellogram#1647","2020-06-03 02:44:54Z","> 62 degrees is not cold smh
excuse me i went to san diego to stay warm thank you","",""
"206933072078307328","iceeee#5570","2020-06-03 02:46:48Z","@Snu why did you tag me","",""
"65559042231119872","Snu#0167","2020-06-03 02:51:26Z","@daphne do u see this","",""
"140751851590123520","daphne#7472","2020-06-03 02:51:43Z","om,g","",""
"140751851590123520","daphne#7472","2020-06-03 02:51:46Z","ask someone","",""
"140751851590123520","daphne#7472","2020-06-03 02:51:48Z","edward","","yutano (1),🇮 (1),🇩 (1),🇰 (1),💲 (1),2️⃣ (1),0️⃣ (1),🇴 (1)"
"206933072078307328","iceeee#5570","2020-06-03 03:00:09Z","??¿??","",""
"184400560634593281","Storm_FireFox1#0001","2020-06-03 03:21:21Z","Docker and Kubernetes workshop? 🐋","","🐳 (4)"
"209733794532556800","ecks dee#8650","2020-06-03 03:26:16Z","whale that would be great","","🤣 (2)"
"629076276317126669","ishaanharry#7544","2020-06-03 03:29:40Z","> whale that would be great
@ecks dee I **sea** the pun you made there","",""
"117543813563547648","LittlestAnt#3124","2020-06-04 01:50:05Z","idea - make a piece of toast our mascot and sell toast plushies for membership points

we could make limited edition ones like nutella toast, avocado toast, grilled cheese, etc","https://cdn.discordapp.com/attachments/716026217006104687/717918062543634432/Squeeze-Toy-Toast-China-Suppliers-Crystal-Plush-Stuffed-Soft-Creative-Simulation-Toy.png","uwu (3)"
"117543813563547648","LittlestAnt#3124","2020-06-04 01:50:45Z","@cherryfeather ^^^^","",""
"186637503732776962","wd#2465","2020-06-04 01:52:25Z","wtf thats so cute","",""
"117543813563547648","LittlestAnt#3124","2020-06-04 01:52:33Z","egg in a blanket toast, pb & j, pizza toast","",""
"117543813563547648","LittlestAnt#3124","2020-06-04 01:53:02Z","ice cream sandwich, hamburger","",""
"158034712831590400","alacau#2578","2020-06-04 02:08:43Z","toast holding boba","",""
"158034712831590400","alacau#2578","2020-06-04 02:08:47Z",":bobacare:","",""
"240678670744682496","Sashable#1677","2020-06-04 02:17:23Z","@cherryfeather just make the mascot bready","",""
"165100050110742530","cherryfeather#3004","2020-06-04 03:02:43Z","@Sashable my underused plushie","",""
"165100050110742530","cherryfeather#3004","2020-06-04 03:03:00Z","@alacau down","",""
"165100050110742530","cherryfeather#3004","2020-06-04 03:03:08Z","@wd teemo toast","","❤️ (1)"
"165100050110742530","cherryfeather#3004","2020-06-04 03:03:35Z","@LittlestAnt let's talk about mascots at tmrw'a meeting","",""
"117543813563547648","LittlestAnt#3124","2020-06-04 03:03:53Z","i'm not going to tmrw's meeting","",""
"165100050110742530","cherryfeather#3004","2020-06-04 03:11:36Z","Okay I'll talk about bread then","",""
"165100050110742530","cherryfeather#3004","2020-06-04 03:11:48Z","BRUH","",""
"165100050110742530","cherryfeather#3004","2020-06-04 03:12:02Z","if you type in bready it autocorrects to breast WTF","",""
"400790942925324308","StoneT2000#2103","2020-06-04 03:22:11Z","rip","",""
"400790942925324308","StoneT2000#2103","2020-06-04 03:22:21Z","ios does not recognize the bread world","",""
"120713932171247617","Rinsworth#8035","2020-06-04 03:59:30Z","diamond shaped bread","",""
"98468173745000448","wingdings#0001","2020-06-04 04:00:54Z","bread shaped diamond","",""
"629076276317126669","ishaanharry#7544","2020-06-04 04:17:29Z","bread-flavored diamond","",""
"256291177488187393","butterbean#0454","2020-06-04 05:10:53Z","> diamond shaped bread
@Rinsworth bet","",""
"286718208910819328","YoItzTiff#2639","2020-06-04 05:35:42Z","diamond shaped bread is just regular bread rotated 45 degrees","",""
"286718208910819328","YoItzTiff#2639","2020-06-04 05:36:17Z","","https://cdn.discordapp.com/attachments/716026217006104687/717974989659439144/unknown.png","pikachu (2)"
"286718208910819328","YoItzTiff#2639","2020-06-04 05:36:36Z","","https://cdn.discordapp.com/attachments/716026217006104687/717975068961013841/unknown.png","pikachu (1)"
"629076276317126669","ishaanharry#7544","2020-06-04 06:09:55Z","woah, are diamonds just squares rotated 45 degrees? :pikachu:","",""
"262163646132649985","hexalellogram#1647","2020-06-04 06:16:01Z","> woah, are diamonds just squares rotated 45 degrees? :pikachu:
@ishaanharry bet","",""
"186637503732776962","wd#2465","2020-06-05 03:55:10Z","> so would u advise me to ask a recruiter if they like to code?
> bet
acm crashes career fair and 10+ consecutive people greet the recruiter with ""do you like to code?""","",""
"165100050110742530","cherryfeather#3004","2020-06-05 03:55:49Z","this would actually be the best troll ever","",""
"262163646132649985","hexalellogram#1647","2020-06-05 03:56:07Z","double bet: recruiter is an acm alum","",""
"165100050110742530","cherryfeather#3004","2020-06-05 03:56:22Z","wait senior prank every student in their cse class goes up to the professor sometime that quarter and asks that question","",""
"165100050110742530","cherryfeather#3004","2020-06-05 03:56:58Z","> double bet: recruiter is an acm alum
@hexalellogram it would be more cult-y if we threw around diamond symbols at acm recruiters ;-)","",""
"581414995930251265","aimeiiii#9607","2020-06-05 16:56:55Z","> @Sashable my underused plushie
@cherryfeather WAIT U HAVE A BREAD PLUSHIE TOO?","",""
